id listku(veskera vyuka pro celou paralelku - vice hodin za tyden);id podlistku(konkretni vyuka v nejaky den a hodinu);kod predmetu;nazev;den(1=po);cas(min od 0:00);mistnost;delka(min);prvni tyden vyuky;prvni den vyuky pro jednorazovou;pocet tydnu vyuky;ctrnactideni vyuka;ucitele
21aNPRG035x02;21aNPRG035x02;NPRG035;Programování v jazyce C#;5;640;SW2;90;1;;16;;Kliber Filip, Mgr.
21aNPRG035x03;21aNPRG035x03;NPRG035;Programování v jazyce C#;5;540;SW2;90;1;;16;;Pacovský Jan, Mgr.
21aNPRG041x03;21aNPRG041x03;NPRG041;Programování v C++;5;740;SW2;90;1;;16;;Husák Robert, Mgr. Ing.
21aNPRG041x07;21aNPRG041x07;NPRG041;Programování v C++;5;640;SU2;90;1;;16;;Drozdík Tomá, Bc.
21aNSWI004p1;21aNSWI004p1;NSWI004;Operační systémy;5;540;S3;90;1;;16;;Tůma Petr, prof. Ing., Dr.
21aNSWI004x01;21aNSWI004x01;NSWI004;Operační systémy;5;740;S9;90;1;;16;liche;Bulej Lubomír, doc. Ing., Ph.D.
21aNSWI004x02;21aNSWI004x02;NSWI004;Operační systémy;5;740;S9;90;2;;16;sude;Horký Vojtěch, Mgr., Ph.D.
21aNTIN061x01;21aNTIN061x01;NTIN061;Algoritmy a datové struktury 2;5;640;S7;90;1;;16;;Majerech Vladan, Mgr., Dr.
21aNTIN061x03;21aNTIN061x03;NTIN061;Algoritmy a datové struktury 2;5;740;S10;90;1;;16;;Opler Michal, Mgr.
21aNTIN061x06;21aNTIN061x06;NTIN061;Algoritmy a datové struktury 2;5;740;S6;90;1;;16;;Hric Jan, RNDr.
21aNUIN021p1;21aNUIN021p1;NUIN021;Algoritmy a automaty pro učitele;5;740;S4;90;1;;16;;Mare Martin, Mgr., Ph.D.
21aNUIN021x01;21aNUIN021x01;NUIN021;Algoritmy a automaty pro učitele;5;840;S4;90;1;;16;;Mare Martin, Mgr., Ph.D.
;R110742005;;Experiment vyukove simulace;5;690;SW1;470;1;;13;; 
21aNAIL002p1;21aNAIL002p1;NAIL002;Neuronové sítě;1;840;S5;90;1;;16;;Mrázová Iveta, doc. RNDr., CSc., Mráz Frantiek, RNDr., CSc.
21aNAIL002x01;21aNAIL002x01;NAIL002;Neuronové sítě;1;740;SU2;90;1;;16;;Mrázová Iveta, doc. RNDr., CSc., Mráz Frantiek, RNDr., CSc.
21aNAIL062x05;21aNAIL062x05;NAIL062;Výroková a predikátová logika;1;740;S11;90;1;;16;;Hric Jan, RNDr.
21aNAIL062x07;21aNAIL062x07;NAIL062;Výroková a predikátová logika;1;740;S7;90;1;;16;;Pantůčková Kristýna, Mgr.
21aNAIL069p1;21aNAIL069p1;NAIL069;Umělá inteligence 1;1;640;S3;90;1;;15;;Barták Roman, prof. RNDr., Ph.D.
21aNAIL069p2;21aNAIL069p2;NAIL069;Umělá inteligence 1;1;540;S5;90;1;;16;;Barták Roman, prof. RNDr., Ph.D.
21aNAIL069x01;21aNAIL069x01;NAIL069;Umělá inteligence 1;1;1040;SU2;90;1;;16;liche;Fink Jiří, RNDr., Ph.D., vancara Jiří, Mgr., Ph.D.
21aNAIL069x02;21aNAIL069x02;NAIL069;Umělá inteligence 1;1;1040;SU2;90;2;;16;sude;Fink Jiří, RNDr., Ph.D., vancara Jiří, Mgr., Ph.D.
21aNAIL122p1;21aNAIL122p1;NAIL122;Umělá inteligence pro počítačové hry;1;540;SW1;90;1;;16;liche;Gemrot Jakub, Mgr., Ph.D.
21aNAIL122x01;21aNAIL122x01;NAIL122;Umělá inteligence pro počítačové hry;1;540;SW1;90;2;;15;sude;Gemrot Jakub, Mgr., Ph.D.
21aNDBI025x06;21aNDBI025x06;NDBI025;Databázové systémy;1;1040;S7;90;2;;13;;Kopecký Michal, RNDr., Ph.D.
21aNDBI044p1;21aNDBI044p1;NDBI044;Bioinformatické algoritmy, databáze a nástroje;1;940;S4;90;1;;16;;Hoksza David, doc. RNDr., Ph.D.
21aNDBI044x01;21aNDBI044x01;NDBI044;Bioinformatické algoritmy, databáze a nástroje;1;1040;S8;90;1;;16;;Hoksza David, doc. RNDr., Ph.D.
21aNDMI002x13;21aNDMI002x13;NDMI002;Diskrétní matematika;1;740;S6;90;1;;16;;Skotnica Michael, Mgr.
21aNDMI084x02;21aNDMI084x02;NDMI084;Úvod do aproximačních a pravděpodobnostních algoritmů;1;940;S7;90;1;;16;liche;Lieskovský Matej, Mgr.
21aNMAI057x16;21aNMAI057x16;NMAI057;Lineární algebra 1;1;840;S6;90;1;;16;;Hubáček Pavel, Mgr., Ph.D.
21aNMAI062x01;21aNMAI062x01;NMAI062;Algebra 1;1;640;S6;90;1;;16;;Krasula Dominik, Bc.
21aNMAI062x02;21aNMAI062x02;NMAI062;Algebra 1;1;740;S8;90;1;;16;;Krasula Dominik, Bc.
21aNMAI073x01;21aNMAI073x01;NMAI073;Pravděpodobnost a statistika 2;1;1040;S6;90;1;;16;;ámal Robert, doc. Mgr., Ph.D.
21aNPFL004x01;21aNPFL004x01;NPFL004;Seminář z formální lingvistiky;1;840;S1;100;1;;16;;Hajičová Eva, prof. PhDr., DrSc.
21aNPFL099p1;21aNPFL099p1;NPFL099;Statistické dialogové systémy;1;940;S10;90;1;;16;;Duek Ondřej, Mgr. et Mgr., Ph.D.
21aNPFL099x01;21aNPFL099x01;NPFL099;Statistické dialogové systémy;1;1040;S10;45;1;;15;liche;Duek Ondřej, Mgr. et Mgr., Ph.D.
21aNPFL101x01;21aNPFL101x01;NPFL101;Soutění strojový překlad;1;540;SU1;90;1;;16;;Bojar Ondřej, doc. RNDr., Ph.D.
21aNPFL122p1;21aNPFL122p1;NPFL122;Hluboké zpětnovazební učení;1;540;S3;90;1;;16;;Straka Milan, RNDr., Ph.D.
21aNPFL122x01;21aNPFL122x01;NPFL122;Hluboké zpětnovazební učení;1;640;S1;90;1;;16;;Straka Milan, RNDr., Ph.D.
21aNPFL129p2;21aNPFL129p2;NPFL129;Úvod do strojového učení v Pythonu;1;740;S5;90;1;;16;;Straka Milan, RNDr., Ph.D.
21aNPGR003p2;21aNPGR003p2;NPGR003;Základy počítačové grafiky;1;540;S4;90;1;;16;;Wilkie Alexander, doc., Dr.
21aNPGR003x01;21aNPGR003x01;NPGR003;Základy počítačové grafiky;1;940;SU2;90;1;;16;;Tázlar Vojtěch, Mgr.
21aNPGR003x03;21aNPGR003x03;NPGR003;Základy počítačové grafiky;1;640;SW2;90;1;;16;;Wilkie Alexander, doc., Dr.
